close,open,Thigh,low,volumn,datetime
95.3,95.4,95.4,95.3,12800,2023-09-15 04:04:00+00:00
95.4,95.3,95.4,95.3,7000,2023-09-15 04:05:00+00:00
95.4,95.4,95.4,95.4,1400,2023-09-15 04:06:00+00:00
95.5,95.4,95.6,95.4,7600,2023-09-15 04:07:00+00:00
95.6,95.6,95.6,95.6,8400,2023-09-15 04:08:00+00:00
95.5,95.6,95.6,95.5,10600,2023-09-15 04:09:00+00:00
95.7,95.4,95.7,95.4,12600,2023-09-15 04:10:00+00:00
95.4,95.5,95.7,95.4,13600,2023-09-15 04:11:00+00:00
95.4,95.4,95.5,95.4,2800,2023-09-15 04:12:00+00:00
95.6,95.4,95.6,95.4,600,2023-09-15 04:13:00+00:00
95.7,95.7,95.7,95.7,10300,2023-09-15 04:14:00+00:00
95.6,95.7,95.7,95.6,5800,2023-09-15 04:15:00+00:00
95.6,95.6,95.7,95.6,1200,2023-09-15 04:16:00+00:00
95.7,95.7,95.7,95.7,300,2023-09-15 04:17:00+00:00
95.7,95.7,95.7,95.7,400,2023-09-15 04:18:00+00:00
95.6,95.7,95.7,95.6,2000,2023-09-15 04:19:00+00:00
95.7,95.7,95.7,95.7,1600,2023-09-15 04:20:00+00:00
95.7,95.7,95.7,95.6,6300,2023-09-15 04:21:00+00:00
95.7,95.7,95.7,95.7,3000,2023-09-15 04:22:00+00:00
95.7,95.7,95.7,95.7,300,2023-09-15 04:23:00+00:00
95.7,95.7,95.7,95.7,10000,2023-09-15 04:24:00+00:00
95.7,95.7,95.7,95.7,2300,2023-09-15 04:25:00+00:00
95.7,95.7,95.7,95.7,100,2023-09-15 04:26:00+00:00
95.6,95.7,95.7,95.6,15000,2023-09-15 04:27:00+00:00
95.6,95.6,95.6,95.6,1000,2023-09-15 04:28:00+00:00
95.6,95.6,95.7,95.4,33100,2023-09-15 06:00:00+00:00
95.6,95.7,95.7,95.6,21000,2023-09-15 06:01:00+00:00
95.6,95.6,95.6,95.5,8700,2023-09-15 06:02:00+00:00
95.6,95.6,95.6,95.6,500,2023-09-15 06:03:00+00:00
95.5,95.6,95.6,95.5,13000,2023-09-15 06:04:00+00:00
95.4,95.5,95.5,95.4,22600,2023-09-15 06:05:00+00:00
95.4,95.4,95.4,95.3,2800,2023-09-15 06:06:00+00:00
95.4,95.4,95.4,95.4,500,2023-09-15 06:07:00+00:00
95.4,95.4,95.4,95.4,4300,2023-09-15 06:08:00+00:00
95.5,95.4,95.5,95.4,27900,2023-09-15 06:09:00+00:00
95.5,95.4,95.5,95.4,2600,2023-09-15 06:10:00+00:00
95.5,95.5,95.5,95.5,24400,2023-09-15 06:11:00+00:00
95.6,95.6,95.6,95.5,27000,2023-09-15 06:12:00+00:00
95.5,95.6,95.6,95.5,8300,2023-09-15 06:13:00+00:00
95.5,95.5,95.5,95.4,1200,2023-09-15 06:14:00+00:00
95.5,95.5,95.5,95.5,4000,2023-09-15 06:15:00+00:00
95.5,95.5,95.5,95.4,16800,2023-09-15 06:16:00+00:00
95.4,95.5,95.5,95.4,11400,2023-09-15 06:17:00+00:00
95.5,95.4,95.5,95.4,4300,2023-09-15 06:18:00+00:00
95.6,95.5,95.7,95.5,27500,2023-09-15 06:19:00+00:00
95.8,95.7,95.8,95.6,4100,2023-09-15 06:20:00+00:00
95.8,95.8,95.8,95.8,5200,2023-09-15 06:21:00+00:00
95.8,95.8,95.8,95.8,3500,2023-09-15 06:22:00+00:00
95.8,95.8,95.8,95.7,2200,2023-09-15 06:23:00+00:00
95.7,95.7,95.7,95.7,2100,2023-09-15 06:24:00+00:00
95.6,95.7,95.7,95.6,5200,2023-09-15 06:25:00+00:00
95.5,95.6,95.6,95.5,1100,2023-09-15 06:26:00+00:00
95.6,95.5,95.6,95.5,1100,2023-09-15 06:27:00+00:00
95.7,95.6,95.7,95.6,12100,2023-09-15 06:28:00+00:00
95.7,95.7,95.7,95.7,700,2023-09-15 06:29:00+00:00
95.6,95.7,95.7,95.6,5400,2023-09-15 06:30:00+00:00
95.6,95.5,95.6,95.5,1400,2023-09-15 06:31:00+00:00
95.6,95.6,95.6,95.5,1900,2023-09-15 06:32:00+00:00
95.6,95.6,95.6,95.6,15400,2023-09-15 06:33:00+00:00
95.5,95.6,95.6,95.5,11800,2023-09-15 06:34:00+00:00
95.7,95.5,95.7,95.5,4600,2023-09-15 06:35:00+00:00
95.7,95.7,95.7,95.6,10500,2023-09-15 06:36:00+00:00
95.7,95.7,95.7,95.7,3200,2023-09-15 06:37:00+00:00
95.8,95.7,95.8,95.7,4100,2023-09-15 06:38:00+00:00
95.8,95.8,95.8,95.8,1500,2023-09-15 06:39:00+00:00
95.8,95.8,95.8,95.8,10100,2023-09-15 06:40:00+00:00
95.8,95.8,95.8,95.8,8900,2023-09-15 06:41:00+00:00
95.8,95.8,95.8,95.7,6300,2023-09-15 06:42:00+00:00
95.8,95.8,95.8,95.7,6800,2023-09-15 06:43:00+00:00
95.8,95.8,95.8,95.7,6100,2023-09-15 06:44:00+00:00
95.8,95.8,95.8,95.8,2000,2023-09-15 06:45:00+00:00
95.8,95.7,95.9,95.7,4300,2023-09-15 06:46:00+00:00
95.8,95.8,95.8,95.8,11100,2023-09-15 06:47:00+00:00
95.8,95.8,95.8,95.7,1500,2023-09-15 06:48:00+00:00
95.6,95.7,95.7,95.6,32000,2023-09-15 06:49:00+00:00
95.7,95.6,95.7,95.6,6500,2023-09-15 06:50:00+00:00
95.6,95.7,95.7,95.6,19200,2023-09-15 06:51:00+00:00
95.6,95.5,95.6,95.5,8600,2023-09-15 06:52:00+00:00
95.6,95.6,95.6,95.6,100,2023-09-15 06:53:00+00:00
95.5,95.5,95.5,95.5,32800,2023-09-15 06:54:00+00:00
95.4,95.5,95.5,95.4,16400,2023-09-15 06:55:00+00:00
95.6,95.4,95.6,95.4,34800,2023-09-15 06:56:00+00:00
95.7,95.6,95.7,95.5,36700,2023-09-15 06:57:00+00:00
95.7,95.8,95.8,95.7,1200,2023-09-15 06:58:00+00:00
95.7,95.7,95.7,95.7,1100,2023-09-15 06:59:00+00:00
95.7,95.7,95.7,95.6,12400,2023-09-15 07:00:00+00:00
95.7,95.7,95.7,95.5,7900,2023-09-15 07:01:00+00:00
95.8,95.6,95.8,95.6,11600,2023-09-15 07:02:00+00:00
95.8,95.7,95.8,95.7,14100,2023-09-15 07:03:00+00:00
95.8,95.8,95.8,95.7,2900,2023-09-15 07:04:00+00:00
95.7,95.8,95.8,95.7,12800,2023-09-15 07:05:00+00:00
95.7,95.7,95.7,95.7,1600,2023-09-15 07:06:00+00:00
95.8,95.7,95.8,95.7,4400,2023-09-15 07:07:00+00:00
95.7,95.8,95.8,95.7,5500,2023-09-15 07:08:00+00:00
95.7,95.7,95.7,95.7,4800,2023-09-15 07:09:00+00:00
95.7,95.7,95.7,95.7,2200,2023-09-15 07:10:00+00:00
95.7,95.7,95.7,95.7,2300,2023-09-15 07:11:00+00:00
95.7,95.7,95.8,95.7,20500,2023-09-15 07:12:00+00:00
95.8,95.8,95.8,95.8,16500,2023-09-15 07:13:00+00:00
95.8,95.7,95.8,95.7,2400,2023-09-15 07:14:00+00:00
95.7,95.8,95.8,95.7,4400,2023-09-15 07:15:00+00:00
95.8,95.8,95.8,95.7,11100,2023-09-15 07:16:00+00:00
95.8,95.7,95.8,95.7,21000,2023-09-15 07:17:00+00:00
95.8,95.7,95.8,95.7,4900,2023-09-15 07:18:00+00:00
95.9,95.8,95.9,95.8,2400,2023-09-15 07:19:00+00:00
95.9,95.9,95.9,95.9,5900,2023-09-15 07:20:00+00:00
95.9,95.9,95.9,95.8,3600,2023-09-15 07:21:00+00:00
95.9,95.9,95.9,95.9,2200,2023-09-15 07:22:00+00:00
95.9,95.9,95.9,95.8,21400,2023-09-15 07:23:00+00:00
96.0,95.9,96.0,95.9,3600,2023-09-15 07:24:00+00:00
96.4,96.0,96.4,96.0,43000,2023-09-15 07:25:00+00:00
96.8,96.3,96.8,96.3,30000,2023-09-15 07:26:00+00:00
97.0,96.9,97.0,96.8,53700,2023-09-15 07:27:00+00:00
97.1,97.0,97.2,97.0,7300,2023-09-15 07:28:00+00:00
97.8,97.1,97.8,97.1,55300,2023-09-15 07:29:00+00:00
97.5,97.5,97.5,97.5,145600,2023-09-15 07:45:00+00:00
96.9,96.9,96.9,96.8,49000,2023-09-18 02:15:00+00:00
96.8,96.8,96.8,96.8,10100,2023-09-18 02:16:00+00:00
96.9,96.8,96.9,96.8,9000,2023-09-18 02:17:00+00:00
96.8,96.8,96.8,96.8,2100,2023-09-18 02:18:00+00:00
96.8,96.8,96.8,96.8,4700,2023-09-18 02:19:00+00:00
96.7,96.8,96.8,96.7,11100,2023-09-18 02:20:00+00:00
96.7,96.7,96.8,96.7,21000,2023-09-18 02:21:00+00:00
96.7,96.7,96.7,96.7,1000,2023-09-18 02:22:00+00:00
96.7,96.8,96.8,96.7,11200,2023-09-18 02:23:00+00:00
96.6,96.7,96.7,96.6,1900,2023-09-18 02:24:00+00:00
96.6,96.6,96.7,96.6,10000,2023-09-18 02:25:00+00:00
96.3,96.6,96.6,96.3,31800,2023-09-18 02:26:00+00:00
96.3,96.4,96.6,96.3,7600,2023-09-18 02:27:00+00:00
96.2,96.3,96.3,96.2,7300,2023-09-18 02:28:00+00:00
96.2,96.3,96.5,96.2,8200,2023-09-18 02:29:00+00:00
96.5,96.4,96.5,96.4,2100,2023-09-18 02:31:00+00:00
96.5,96.5,96.6,96.4,5600,2023-09-18 02:32:00+00:00
96.6,96.6,96.6,96.6,5300,2023-09-18 02:33:00+00:00
96.6,96.6,96.6,96.6,11300,2023-09-18 02:34:00+00:00
96.6,96.7,96.7,96.6,7600,2023-09-18 02:35:00+00:00
96.6,96.6,96.6,96.6,4300,2023-09-18 02:36:00+00:00
96.6,96.6,96.6,96.5,5100,2023-09-18 02:37:00+00:00
96.6,96.6,96.6,96.6,1800,2023-09-18 02:38:00+00:00
96.6,96.6,96.6,96.6,2100,2023-09-18 02:39:00+00:00
96.6,96.6,96.6,96.5,8700,2023-09-18 02:40:00+00:00
96.6,96.5,96.6,96.5,8700,2023-09-18 02:41:00+00:00
96.5,96.5,96.5,96.5,1100,2023-09-18 02:42:00+00:00
96.6,96.5,96.6,96.5,1700,2023-09-18 02:43:00+00:00
96.6,96.5,96.6,96.5,5400,2023-09-18 02:44:00+00:00
96.4,96.5,96.5,96.4,200,2023-09-18 02:45:00+00:00
96.5,96.4,96.5,96.4,8200,2023-09-18 02:46:00+00:00
96.4,96.4,96.4,96.4,5700,2023-09-18 02:47:00+00:00
96.4,96.5,96.5,96.4,10400,2023-09-18 02:48:00+00:00
96.5,96.5,96.5,96.5,5200,2023-09-18 02:49:00+00:00
96.3,96.5,96.5,96.3,23200,2023-09-18 02:50:00+00:00
96.3,96.3,96.3,96.3,2700,2023-09-18 02:51:00+00:00
96.4,96.4,96.4,96.4,400,2023-09-18 02:52:00+00:00
96.5,96.4,96.5,96.3,4200,2023-09-18 02:53:00+00:00
96.4,96.5,96.5,96.4,20600,2023-09-18 02:54:00+00:00
96.4,96.4,96.4,96.4,2600,2023-09-18 02:55:00+00:00
96.4,96.4,96.4,96.4,900,2023-09-18 02:56:00+00:00
96.4,96.4,96.4,96.4,600,2023-09-18 02:57:00+00:00
96.5,96.5,96.5,96.5,1000,2023-09-18 02:58:00+00:00
96.5,96.5,96.5,96.5,100,2023-09-18 02:59:00+00:00
96.3,96.5,96.5,96.3,33100,2023-09-18 03:00:00+00:00
96.3,96.3,96.4,96.3,15900,2023-09-18 03:01:00+00:00
96.2,96.3,96.3,96.2,8700,2023-09-18 03:03:00+00:00
96.3,96.3,96.3,96.3,7700,2023-09-18 03:04:00+00:00
96.4,96.4,96.4,96.4,100,2023-09-18 03:05:00+00:00
96.3,96.4,96.4,96.3,2500,2023-09-18 03:06:00+00:00
96.3,96.3,96.3,96.3,800,2023-09-18 03:07:00+00:00
96.4,96.4,96.4,96.4,1000,2023-09-18 03:10:00+00:00
96.4,96.4,96.4,96.4,200,2023-09-18 03:11:00+00:00
96.3,96.4,96.4,96.3,400,2023-09-18 03:12:00+00:00
96.3,96.3,96.3,96.2,9300,2023-09-18 03:13:00+00:00
96.3,96.3,96.3,96.3,1100,2023-09-18 03:14:00+00:00
96.3,96.3,96.3,96.3,1000,2023-09-18 03:15:00+00:00
96.4,96.3,96.4,96.2,7700,2023-09-18 03:16:00+00:00
96.3,96.3,96.3,96.3,1000,2023-09-18 03:18:00+00:00
96.4,96.4,96.4,96.4,100,2023-09-18 03:19:00+00:00
96.4,96.4,96.4,96.3,4500,2023-09-18 03:20:00+00:00
96.4,96.4,96.4,96.3,2200,2023-09-18 03:21:00+00:00
96.4,96.3,96.4,96.3,1400,2023-09-18 03:22:00+00:00
96.4,96.5,96.5,96.4,1900,2023-09-18 03:23:00+00:00
96.4,96.4,96.4,96.4,300,2023-09-18 03:24:00+00:00
96.5,96.4,96.5,96.4,200,2023-09-18 03:26:00+00:00
96.5,96.4,96.5,96.4,1500,2023-09-18 03:27:00+00:00
96.6,96.5,96.6,96.5,5000,2023-09-18 03:28:00+00:00
96.3,96.6,96.6,96.3,21300,2023-09-18 03:29:00+00:00
96.5,96.3,96.5,96.3,8400,2023-09-18 03:30:00+00:00
96.5,96.5,96.5,96.5,2700,2023-09-18 03:31:00+00:00
96.5,96.6,96.6,96.5,1600,2023-09-18 03:32:00+00:00
96.5,96.5,96.5,96.5,1400,2023-09-18 03:33:00+00:00
96.4,96.4,96.4,96.4,4300,2023-09-18 03:34:00+00:00
96.4,96.4,96.4,96.4,800,2023-09-18 03:37:00+00:00
96.4,96.4,96.4,96.4,100,2023-09-18 03:38:00+00:00
96.2,96.3,96.3,96.2,13000,2023-09-18 03:39:00+00:00
96.3,96.3,96.3,96.3,1200,2023-09-18 03:40:00+00:00
96.3,96.3,96.3,96.3,700,2023-09-18 03:41:00+00:00
96.3,96.3,96.3,96.3,1900,2023-09-18 03:42:00+00:00
96.3,96.3,96.3,96.3,900,2023-09-18 03:43:00+00:00
96.2,96.3,96.3,96.2,2200,2023-09-18 03:44:00+00:00
96.4,96.3,96.4,96.3,2400,2023-09-18 03:45:00+00:00
96.3,96.4,96.4,96.3,4200,2023-09-18 03:46:00+00:00
96.4,96.4,96.4,96.4,500,2023-09-18 03:47:00+00:00
96.3,96.3,96.3,96.3,100,2023-09-18 03:48:00+00:00
96.3,96.3,96.3,96.3,200,2023-09-18 03:50:00+00:00
96.3,96.3,96.3,96.3,1000,2023-09-18 03:51:00+00:00
96.3,96.3,96.3,96.3,200,2023-09-18 03:52:00+00:00
96.3,96.4,96.4,96.3,1200,2023-09-18 03:53:00+00:00
96.4,96.4,96.4,96.3,3400,2023-09-18 03:55:00+00:00
96.3,96.4,96.4,96.3,6700,2023-09-18 03:56:00+00:00
96.3,96.3,96.3,96.3,2100,2023-09-18 03:57:00+00:00
96.3,96.3,96.3,96.3,2200,2023-09-18 03:59:00+00:00
96.4,96.4,96.4,96.4,300,2023-09-18 04:00:00+00:00
96.4,96.3,96.4,96.3,3300,2023-09-18 04:01:00+00:00
96.4,96.4,96.5,96.4,6100,2023-09-18 04:02:00+00:00
96.6,96.5,96.6,96.5,2800,2023-09-18 04:03:00+00:00
96.6,96.6,96.6,96.6,600,2023-09-18 04:04:00+00:00
96.6,96.6,96.6,96.6,500,2023-09-18 04:05:00+00:00
96.6,96.6,96.6,96.6,4000,2023-09-18 04:06:00+00:00
96.5,96.6,96.6,96.5,3000,2023-09-18 04:07:00+00:00
96.5,96.5,96.5,96.5,100,2023-09-18 04:08:00+00:00
96.5,96.5,96.5,96.5,1200,2023-09-18 04:11:00+00:00
96.3,96.5,96.5,96.3,11800,2023-09-18 04:12:00+00:00
96.2,96.2,96.3,96.2,50700,2023-09-18 04:13:00+00:00
96.2,96.1,96.2,96.1,12500,2023-09-18 04:14:00+00:00
96.2,96.2,96.2,96.2,100,2023-09-18 04:15:00+00:00
96.2,96.2,96.2,96.2,1100,2023-09-18 04:16:00+00:00
96.0,96.2,96.2,96.0,34800,2023-09-18 04:17:00+00:00
96.1,96.1,96.1,96.1,3600,2023-09-18 04:18:00+00:00
96.1,96.1,96.1,96.1,200,2023-09-18 04:19:00+00:00
96.1,96.1,96.1,96.0,22000,2023-09-18 04:20:00+00:00
96.0,96.1,96.1,96.0,6600,2023-09-18 04:21:00+00:00
96.0,96.1,96.1,96.0,5900,2023-09-18 04:22:00+00:00
96.0,96.0,96.0,96.0,9100,2023-09-18 04:23:00+00:00
96.0,96.0,96.1,96.0,9100,2023-09-18 04:24:00+00:00
96.0,96.0,96.0,96.0,700,2023-09-18 04:25:00+00:00
96.1,96.1,96.1,96.1,300,2023-09-18 04:26:00+00:00
96.1,96.1,96.1,96.1,200,2023-09-18 04:27:00+00:00
96.1,96.1,96.1,96.1,400,2023-09-18 04:29:00+00:00
96.0,96.1,96.1,96.0,17000,2023-09-18 06:00:00+00:00
96.0,96.0,96.0,96.0,1500,2023-09-18 06:01:00+00:00
95.8,95.9,95.9,95.8,35100,2023-09-18 06:02:00+00:00
95.8,95.8,95.9,95.8,6100,2023-09-18 06:03:00+00:00
95.8,95.8,95.9,95.8,11900,2023-09-18 06:04:00+00:00
95.8,95.8,95.9,95.8,9300,2023-09-18 06:05:00+00:00
95.8,95.8,95.9,95.8,3900,2023-09-18 06:06:00+00:00
95.9,95.8,95.9,95.8,10900,2023-09-18 06:07:00+00:00
95.8,95.8,95.9,95.7,16200,2023-09-18 06:08:00+00:00
95.8,95.8,95.8,95.8,3200,2023-09-18 06:09:00+00:00
95.9,95.9,95.9,95.8,23300,2023-09-18 06:10:00+00:00
96.0,96.0,96.0,96.0,800,2023-09-18 06:11:00+00:00
96.0,96.0,96.0,95.9,12700,2023-09-18 06:12:00+00:00
96.0,96.0,96.0,96.0,1100,2023-09-18 06:13:00+00:00
96.0,96.1,96.1,95.9,6000,2023-09-18 06:14:00+00:00
95.8,95.9,95.9,95.8,9300,2023-09-18 06:15:00+00:00
95.8,95.9,95.9,95.8,4000,2023-09-18 06:17:00+00:00
95.9,95.8,95.9,95.8,6600,2023-09-18 06:18:00+00:00
95.8,95.8,95.8,95.8,1600,2023-09-18 06:19:00+00:00
95.8,95.8,95.9,95.8,3700,2023-09-18 06:20:00+00:00
95.9,95.8,95.9,95.8,3500,2023-09-18 06:21:00+00:00
95.8,95.9,95.9,95.8,9500,2023-09-18 06:22:00+00:00
95.9,95.8,95.9,95.8,6700,2023-09-18 06:23:00+00:00
95.9,95.9,95.9,95.9,1100,2023-09-18 06:24:00+00:00
95.9,95.9,95.9,95.9,3000,2023-09-18 06:25:00+00:00
95.8,95.9,95.9,95.8,7900,2023-09-18 06:26:00+00:00
95.9,95.8,95.9,95.8,7800,2023-09-18 06:27:00+00:00
96.0,95.9,96.0,95.9,3600,2023-09-18 06:28:00+00:00
96.0,96.0,96.0,95.9,1900,2023-09-18 06:29:00+00:00
95.9,96.0,96.0,95.9,19000,2023-09-18 06:30:00+00:00
96.0,96.0,96.0,96.0,2000,2023-09-18 06:31:00+00:00
95.9,96.0,96.0,95.9,6700,2023-09-18 06:32:00+00:00
96.0,96.0,96.0,96.0,20700,2023-09-18 06:33:00+00:00
96.2,95.9,96.2,95.9,36000,2023-09-18 06:34:00+00:00
96.1,96.1,96.2,96.1,10300,2023-09-18 06:35:00+00:00
96.0,96.1,96.1,96.0,7800,2023-09-18 06:36:00+00:00
96.1,96.1,96.1,96.0,9000,2023-09-18 06:37:00+00:00
95.9,96.0,96.0,95.9,41500,2023-09-18 06:38:00+00:00
96.0,96.0,96.0,95.9,31200,2023-09-18 06:39:00+00:00
96.1,96.0,96.1,96.0,20500,2023-09-18 06:40:00+00:00
96.0,96.0,96.0,96.0,13700,2023-09-18 06:41:00+00:00
96.0,96.0,96.0,96.0,600,2023-09-18 06:42:00+00:00
95.9,96.0,96.0,95.9,67000,2023-09-18 06:43:00+00:00
96.0,95.9,96.0,95.9,8000,2023-09-18 06:44:00+00:00
95.9,95.9,95.9,95.9,600,2023-09-18 06:45:00+00:00
96.0,96.0,96.0,95.9,1600,2023-09-18 06:46:00+00:00
95.9,96.0,96.0,95.9,8700,2023-09-18 06:47:00+00:00
95.9,95.9,96.0,95.9,51300,2023-09-18 06:48:00+00:00
95.9,95.9,95.9,95.8,11400,2023-09-18 06:49:00+00:00
96.0,95.9,96.0,95.9,3700,2023-09-18 06:50:00+00:00
95.8,96.0,96.0,95.8,17500,2023-09-18 06:51:00+00:00
95.8,95.8,95.8,95.8,2700,2023-09-18 06:52:00+00:00
95.9,95.8,95.9,95.8,4000,2023-09-18 06:53:00+00:00
95.9,95.9,95.9,95.8,34700,2023-09-18 06:54:00+00:00
95.9,95.9,95.9,95.9,7800,2023-09-18 06:55:00+00:00
95.9,95.8,95.9,95.8,9400,2023-09-18 06:56:00+00:00
95.9,95.9,95.9,95.9,1000,2023-09-18 06:57:00+00:00
96.0,96.0,96.0,96.0,20500,2023-09-18 06:58:00+00:00
96.0,96.0,96.1,96.0,1700,2023-09-18 06:59:00+00:00
95.9,96.1,96.1,95.9,13500,2023-09-18 07:01:00+00:00
96.0,96.0,96.0,96.0,1500,2023-09-18 07:02:00+00:00
96.0,96.0,96.0,96.0,22800,2023-09-18 07:03:00+00:00
96.0,96.0,96.0,96.0,2700,2023-09-18 07:04:00+00:00
96.0,96.0,96.0,96.0,1400,2023-09-18 07:05:00+00:00
96.0,96.0,96.0,96.0,12000,2023-09-18 07:06:00+00:00
96.0,96.0,96.0,96.0,900,2023-09-18 07:07:00+00:00
96.0,95.9,96.0,95.9,4600,2023-09-18 07:08:00+00:00
96.0,96.0,96.0,96.0,10900,2023-09-18 07:10:00+00:00
95.9,95.9,95.9,95.9,2000,2023-09-18 07:11:00+00:00
96.0,96.0,96.0,96.0,11900,2023-09-18 07:12:00+00:00
95.9,96.0,96.0,95.9,300,2023-09-18 07:13:00+00:00
96.0,95.9,96.0,95.9,5700,2023-09-18 07:14:00+00:00
95.9,96.0,96.0,95.9,200,2023-09-18 07:15:00+00:00
96.0,95.9,96.0,95.9,7600,2023-09-18 07:16:00+00:00
95.8,96.0,96.0,95.8,5900,2023-09-18 07:17:00+00:00
95.8,95.8,95.8,95.8,30500,2023-09-18 07:18:00+00:00
95.8,95.9,95.9,95.8,17800,2023-09-18 07:19:00+00:00
95.7,95.8,95.8,95.7,31700,2023-09-18 07:20:00+00:00
95.7,95.7,95.8,95.7,12800,2023-09-18 07:21:00+00:00
95.7,95.7,95.8,95.7,49800,2023-09-18 07:22:00+00:00
95.8,95.7,95.9,95.7,15800,2023-09-18 07:23:00+00:00
95.9,95.9,95.9,95.8,19900,2023-09-18 07:24:00+00:00
96.0,95.9,96.0,95.9,2000,2023-09-18 07:25:00+00:00
96.0,96.0,96.1,96.0,40900,2023-09-18 07:26:00+00:00
96.0,96.0,96.0,96.0,140400,2023-09-18 07:27:00+00:00
96.2,96.1,96.2,96.0,2200,2023-09-18 07:28:00+00:00
96.0,96.2,96.2,96.0,700,2023-09-18 07:29:00+00:00
96.9,96.9,96.9,96.9,132600,2023-09-18 07:45:00+00:00
96.8,96.8,96.8,96.8,21700,2023-09-19 02:15:00+00:00
96.8,96.8,96.9,96.6,37800,2023-09-19 02:16:00+00:00
97.0,96.8,97.0,96.8,27200,2023-09-19 02:17:00+00:00
96.6,97.0,97.0,96.6,10400,2023-09-19 02:18:00+00:00
96.8,96.6,96.8,96.6,7600,2023-09-19 02:19:00+00:00
96.8,96.8,96.8,96.6,12100,2023-09-19 02:20:00+00:00
96.8,96.8,96.8,96.7,1700,2023-09-19 02:21:00+00:00
96.5,96.8,96.8,96.5,28200,2023-09-19 02:22:00+00:00
96.5,96.5,96.5,96.4,1700,2023-09-19 02:23:00+00:00
96.5,96.5,96.5,96.5,2200,2023-09-19 02:24:00+00:00
96.5,96.5,96.5,96.5,5000,2023-09-19 02:25:00+00:00
96.5,96.5,96.5,96.4,4500,2023-09-19 02:26:00+00:00
96.5,96.5,96.5,96.5,6100,2023-09-19 02:28:00+00:00
96.5,96.4,96.5,96.4,7800,2023-09-19 02:29:00+00:00
96.5,96.5,96.5,96.5,6600,2023-09-19 02:30:00+00:00
96.7,96.6,96.7,96.6,1200,2023-09-19 02:31:00+00:00
96.7,96.6,96.7,96.5,1500,2023-09-19 02:32:00+00:00
96.6,96.6,96.6,96.6,3600,2023-09-19 02:34:00+00:00
96.7,96.5,96.7,96.5,2300,2023-09-19 02:35:00+00:00
96.6,96.6,96.6,96.6,2100,2023-09-19 02:36:00+00:00
96.5,96.6,96.6,96.5,12300,2023-09-19 02:37:00+00:00
96.5,96.5,96.5,96.5,5200,2023-09-19 02:38:00+00:00
96.5,96.5,96.5,96.5,700,2023-09-19 02:39:00+00:00
96.5,96.5,96.5,96.5,11400,2023-09-19 02:40:00+00:00
96.4,96.5,96.5,96.4,11200,2023-09-19 02:41:00+00:00
96.2,96.2,96.4,96.0,72500,2023-09-19 02:43:00+00:00
96.5,96.5,96.5,96.5,900,2023-09-19 02:44:00+00:00
96.4,96.4,96.4,96.4,200,2023-09-19 02:45:00+00:00
96.5,96.4,96.5,96.4,7100,2023-09-19 02:46:00+00:00
96.5,96.5,96.5,96.5,1400,2023-09-19 02:47:00+00:00
96.5,96.5,96.5,96.5,200,2023-09-19 02:49:00+00:00
96.4,96.4,96.4,96.4,5100,2023-09-19 02:50:00+00:00
96.4,96.4,96.4,96.4,1400,2023-09-19 02:52:00+00:00
96.4,96.4,96.4,96.3,6500,2023-09-19 02:53:00+00:00
96.5,96.4,96.5,96.4,3100,2023-09-19 02:54:00+00:00
96.6,96.5,96.6,96.5,2600,2023-09-19 02:55:00+00:00
96.5,96.5,96.5,96.5,1400,2023-09-19 02:56:00+00:00
96.5,96.5,96.5,96.5,600,2023-09-19 02:57:00+00:00
96.4,96.4,96.4,96.4,3700,2023-09-19 02:58:00+00:00
96.4,96.4,96.5,96.4,1700,2023-09-19 02:59:00+00:00
96.4,96.4,96.4,96.4,400,2023-09-19 03:01:00+00:00
96.3,96.3,96.3,96.3,2000,2023-09-19 03:02:00+00:00
96.2,96.3,96.3,96.2,2500,2023-09-19 03:03:00+00:00
96.2,96.2,96.2,96.2,200,2023-09-19 03:04:00+00:00
96.2,96.2,96.2,96.2,600,2023-09-19 03:06:00+00:00
96.2,96.2,96.2,96.2,3700,2023-09-19 03:07:00+00:00
96.2,96.2,96.2,96.1,12000,2023-09-19 03:08:00+00:00
96.2,96.2,96.2,96.2,1100,2023-09-19 03:09:00+00:00
96.4,96.2,96.4,96.2,1800,2023-09-19 03:10:00+00:00
96.4,96.4,96.4,96.4,400,2023-09-19 03:11:00+00:00
96.3,96.4,96.4,96.3,6500,2023-09-19 03:13:00+00:00
96.3,96.4,96.4,96.3,5000,2023-09-19 03:15:00+00:00
96.3,96.3,96.3,96.3,4100,2023-09-19 03:16:00+00:00
96.3,96.3,96.3,96.3,300,2023-09-19 03:17:00+00:00
96.3,96.3,96.4,96.3,1500,2023-09-19 03:18:00+00:00
96.3,96.3,96.3,96.3,100,2023-09-19 03:19:00+00:00
96.2,96.2,96.2,96.2,2700,2023-09-19 03:20:00+00:00
96.3,96.2,96.3,96.2,5000,2023-09-19 03:21:00+00:00
96.5,96.3,96.5,96.2,18000,2023-09-19 03:22:00+00:00
96.3,96.3,96.3,96.3,4000,2023-09-19 03:24:00+00:00
96.3,96.3,96.3,96.3,400,2023-09-19 03:25:00+00:00
96.3,96.3,96.3,96.3,1100,2023-09-19 03:26:00+00:00
96.3,96.3,96.3,96.3,1000,2023-09-19 03:27:00+00:00
96.2,96.3,96.3,96.2,8500,2023-09-19 03:28:00+00:00
